,dateRep,day,month,year,cases,deaths,country,continent
10832,2022-01-03,1,3,2022,17208.0,54.0,Greece,Europe
16481,2022-01-03,1,3,2022,127.0,0.0,Liechtenstein,Europe
5867,2022-01-03,1,3,2022,18561.0,43.0,Denmark,Europe
6839,2022-01-03,1,3,2022,5087.0,14.0,Estonia,Europe
24179,2022-01-03,1,3,2022,8461.0,164.0,Romania,Europe
19400,2022-01-03,1,3,2022,86.0,0.0,Malta,Europe
4905,2022-01-03,1,3,2022,11629.0,39.0,Czechia,Europe
25125,2022-01-03,1,3,2022,15607.0,37.0,Slovakia,Europe
9810,2022-01-04,1,4,2022,182224.0,242.0,Germany,Europe
22280,2022-01-04,1,4,2022,3668.0,74.0,Poland,Europe
14506,2022-01-04,1,4,2022,77040.0,154.0,Italy,Europe
1177,2022-01-04,1,4,2022,9151.0,23.0,Belgium,Europe
5836,2022-01-04,1,4,2022,3000.0,21.0,Denmark,Europe
23207,2022-01-04,1,4,2022,9812.0,27.0,Portugal,Europe
16450,2022-01-04,1,4,2022,36.0,0.0,Liechtenstein,Europe
19369,2022-01-04,1,4,2022,659.0,0.0,Malta,Europe
13538,2022-01-04,1,4,2022,5725.0,33.0,Ireland,Europe
26057,2022-01-04,1,4,2022,2433.0,6.0,Slovenia,Europe
24148,2022-01-04,1,4,2022,2921.0,27.0,Romania,Europe
27941,2022-01-04,1,4,2022,756.0,16.0,Sweden,Europe
26925,2022-01-04,1,4,2022,5780.0,39.0,Spain,Europe
6808,2022-01-04,1,4,2022,940.0,4.0,Estonia,Europe
18394,2022-01-04,1,4,2022,1303.0,1.0,Luxembourg,Europe
17398,2022-01-04,1,4,2022,2399.0,12.0,Lithuania,Europe
7776,2022-01-04,1,4,2022,5599.0,22.0,Finland,Europe
4874,2022-01-04,1,4,2022,5979.0,14.0,Czechia,Europe
25094,2022-01-04,1,4,2022,6523.0,24.0,Slovakia,Europe
15481,2022-01-04,1,4,2022,1796.0,16.0,Latvia,Europe
11775,2022-01-04,1,4,2022,2327.0,40.0,Hungary,Europe
3913,2022-01-04,1,4,2022,2491.0,2.0,Cyprus,Europe
2145,2022-01-04,1,4,2022,1033.0,17.0,Bulgaria,Europe
10801,2022-01-04,1,4,2022,21102.0,61.0,Greece,Europe
20329,2022-01-04,1,4,2022,21780.0,9.0,Netherlands,Europe
205,2022-01-04,1,4,2022,18784.0,51.0,Austria,Europe
8804,2022-01-04,1,4,2022,148629.0,134.0,France,Europe
12734,2022-01-04,1,4,2022,439.0,0.0,Iceland,Europe
21299,2022-01-04,1,4,2022,1438.0,0.0,Norway,Europe
3107,2022-01-04,1,4,2022,1442.0,21.0,Croatia,Europe
4844,2022-01-05,1,5,2022,397.0,9.0,Czechia,Europe
21269,2022-01-05,1,5,2022,86.0,0.0,Norway,Europe
9780,2022-01-05,1,5,2022,15769.0,18.0,Germany,Europe
13508,2022-01-05,1,5,2022,188.0,0.0,Ireland,Europe
27911,2022-01-05,1,5,2022,101.0,8.0,Sweden,Europe
5806,2022-01-05,1,5,2022,671.0,13.0,Denmark,Europe
7746,2022-01-05,1,5,2022,1256.0,11.0,Finland,Europe
24118,2022-01-05,1,5,2022,492.0,7.0,Romania,Europe
26895,2022-01-05,1,5,2022,,59.0,Spain,Europe
8774,2022-01-05,1,5,2022,36726.0,32.0,France,Europe
14476,2022-01-05,1,5,2022,41591.0,105.0,Italy,Europe
1147,2022-01-05,1,5,2022,1216.0,15.0,Belgium,Europe
12705,2022-01-05,1,5,2022,0.0,0.0,Iceland,Europe
20299,2022-01-05,1,5,2022,1318.0,4.0,Netherlands,Europe
15451,2022-01-05,1,5,2022,156.0,1.0,Latvia,Europe
18364,2022-01-05,1,5,2022,25.0,0.0,Luxembourg,Europe
16420,2022-01-05,1,5,2022,0.0,0.0,Liechtenstein,Europe
22250,2022-01-05,1,5,2022,215.0,0.0,Poland,Europe
23177,2022-01-05,1,5,2022,4773.0,18.0,Portugal,Europe
11745,2022-01-05,1,5,2022,0.0,0.0,Hungary,Europe
3077,2022-01-05,1,5,2022,523.0,7.0,Croatia,Europe
2115,2022-01-05,1,5,2022,242.0,2.0,Bulgaria,Europe
175,2022-01-05,1,5,2022,3908.0,14.0,Austria,Europe
19339,2022-01-05,1,5,2022,120.0,0.0,Malta,Europe
26027,2022-01-05,1,5,2022,244.0,1.0,Slovenia,Europe
17368,2022-01-05,1,5,2022,118.0,7.0,Lithuania,Europe
10771,2022-01-05,1,5,2022,4701.0,22.0,Greece,Europe
6778,2022-01-05,1,5,2022,110.0,0.0,Estonia,Europe
25064,2022-01-05,1,5,2022,237.0,14.0,Slovakia,Europe
24087,2022-01-06,1,6,2022,300.0,1.0,Romania,Europe
10740,2022-01-06,1,6,2022,4027.0,12.0,Greece,Europe
19308,2022-01-06,1,6,2022,115.0,0.0,Malta,Europe
4813,2022-01-06,1,6,2022,235.0,0.0,Czechia,Europe
20268,2022-01-06,1,6,2022,1388.0,2.0,Netherlands,Europe
22219,2022-01-06,1,6,2022,231.0,8.0,Poland,Europe
16389,2022-01-06,1,6,2022,5.0,0.0,Liechtenstein,Europe
11714,2022-01-06,1,6,2022,2063.0,40.0,Hungary,Europe
21238,2022-01-06,1,6,2022,316.0,31.0,Norway,Europe
3046,2022-01-06,1,6,2022,206.0,4.0,Croatia,Europe
5775,2022-01-06,1,6,2022,646.0,6.0,Denmark,Europe
12676,2022-01-06,1,6,2022,0.0,0.0,Iceland,Europe
6747,2022-01-06,1,6,2022,135.0,0.0,Estonia,Europe
18333,2022-01-06,1,6,2022,270.0,1.0,Luxembourg,Europe
26864,2022-01-06,1,6,2022,,59.0,Spain,Europe
144,2022-01-06,1,6,2022,3176.0,3.0,Austria,Europe
1116,2022-01-06,1,6,2022,1896.0,1.0,Belgium,Europe
13477,2022-01-06,1,6,2022,615.0,77.0,Ireland,Europe
25033,2022-01-06,1,6,2022,214.0,1.0,Slovakia,Europe
15420,2022-01-06,1,6,2022,208.0,2.0,Latvia,Europe
2084,2022-01-06,1,6,2022,189.0,3.0,Bulgaria,Europe
7715,2022-01-06,1,6,2022,1793.0,4.0,Finland,Europe
9749,2022-01-06,1,6,2022,44851.0,41.0,Germany,Europe
23146,2022-01-06,1,6,2022,26624.0,50.0,Portugal,Europe
8743,2022-01-06,1,6,2022,26144.0,58.0,France,Europe
25996,2022-01-06,1,6,2022,288.0,3.0,Slovenia,Europe
17337,2022-01-06,1,6,2022,164.0,1.0,Lithuania,Europe
14445,2022-01-06,1,6,2022,18822.0,59.0,Italy,Europe
27880,2022-01-06,1,6,2022,251.0,3.0,Sweden,Europe
23116,2022-01-07,1,7,2022,9916.0,22.0,Portugal,Europe
27850,2022-01-07,1,7,2022,726.0,8.0,Sweden,Europe
18303,2022-01-07,1,7,2022,935.0,1.0,Luxembourg,Europe
10710,2022-01-07,1,7,2022,15869.0,18.0,Greece,Europe
13447,2022-01-07,1,7,2022,2238.0,0.0,Ireland,Europe
114,2022-01-07,1,7,2022,10015.0,9.0,Austria,Europe
26846,2022-01-07,1,7,2022,84146.0,207.0,Spain,Europe
15390,2022-01-07,1,7,2022,462.0,0.0,Latvia,Europe
20238,2022-01-07,1,7,2022,6071.0,2.0,Netherlands,Europe
5749,2022-01-07,1,7,2022,1790.0,2.0,Denmark,Europe
2054,2022-01-07,1,7,2022,538.0,4.0,Bulgaria,Europe
14415,2022-01-07,1,7,2022,86900.0,72.0,Italy,Europe
25966,2022-01-07,1,7,2022,1163.0,1.0,Slovenia,Europe
19278,2022-01-07,1,7,2022,704.0,3.0,Malta,Europe
21208,2022-01-07,1,7,2022,453.0,0.0,Norway,Europe
25003,2022-01-07,1,7,2022,741.0,2.0,Slovakia,Europe
3016,2022-01-07,1,7,2022,1047.0,5.0,Croatia,Europe
9719,2022-01-07,1,7,2022,94903.0,86.0,Germany,Europe
17307,2022-01-07,1,7,2022,510.0,1.0,Lithuania,Europe
16359,2022-01-07,1,7,2022,31.0,0.0,Liechtenstein,Europe
22189,2022-01-07,1,7,2022,571.0,5.0,Poland,Europe
1086,2022-01-07,1,7,2022,6429.0,13.0,Belgium,Europe
8713,2022-01-07,1,7,2022,125066.0,52.0,France,Europe
11684,2022-01-07,1,7,2022,0.0,0.0,Hungary,Europe
12646,2022-01-07,1,7,2022,1272.0,0.0,Iceland,Europe
6717,2022-01-07,1,7,2022,206.0,0.0,Estonia,Europe
7685,2022-01-07,1,7,2022,1569.0,17.0,Finland,Europe
4783,2022-01-07,1,7,2022,1305.0,1.0,Czechia,Europe
22158,2022-01-08,1,8,2022,545.0,0.0,Poland,Europe
16328,2022-01-08,1,8,2022,43.0,0.0,Liechtenstein,Europe
14384,2022-01-08,1,8,2022,19520.0,121.0,Italy,Europe
27819,2022-01-08,1,8,2022,740.0,16.0,Sweden,Europe
18272,2022-01-08,1,8,2022,287.0,0.0,Luxembourg,Europe
13416,2022-01-08,1,8,2022,424.0,0.0,Ireland,Europe
4752,2022-01-08,1,8,2022,3452.0,13.0,Czechia,Europe
19247,2022-01-08,1,8,2022,51.0,0.0,Malta,Europe
24057,2022-01-08,1,8,2022,5202.0,12.0,Romania,Europe
8682,2022-01-08,1,8,2022,7249.0,121.0,France,Europe
7654,2022-01-08,1,8,2022,3830.0,20.0,Finland,Europe
17276,2022-01-08,1,8,2022,2099.0,1.0,Lithuania,Europe
24972,2022-01-08,1,8,2022,1531.0,5.0,Slovakia,Europe
23085,2022-01-08,1,8,2022,4033.0,12.0,Portugal,Europe
12617,2022-01-08,1,8,2022,0.0,0.0,Iceland,Europe
2023,2022-01-08,1,8,2022,2610.0,3.0,Bulgaria,Europe
5730,2022-01-08,1,8,2022,3957.0,32.0,Denmark,Europe
15359,2022-01-08,1,8,2022,278.0,0.0,Latvia,Europe
20207,2022-01-08,1,8,2022,2062.0,4.0,Netherlands,Europe
6686,2022-01-08,1,8,2022,434.0,0.0,Estonia,Europe
11653,2022-01-08,1,8,2022,0.0,0.0,Hungary,Europe
21177,2022-01-08,1,8,2022,241.0,0.0,Norway,Europe
10679,2022-01-08,1,8,2022,0.0,0.0,Greece,Europe
83,2022-01-08,1,8,2022,7566.0,7.0,Austria,Europe
25935,2022-01-08,1,8,2022,2667.0,3.0,Slovenia,Europe
1055,2022-01-08,1,8,2022,5499.0,10.0,Belgium,Europe
2985,2022-01-08,1,8,2022,48.0,13.0,Croatia,Europe
9688,2022-01-08,1,8,2022,84158.0,199.0,Germany,Europe
52,2022-01-09,1,9,2022,4157.0,1.0,Austria,Europe
17245,2022-01-09,1,9,2022,744.0,2.0,Lithuania,Europe
24941,2022-01-09,1,9,2022,177.0,3.0,Slovakia,Europe
6655,2022-01-09,1,9,2022,111.0,0.0,Estonia,Europe
7623,2022-01-09,1,9,2022,795.0,7.0,Finland,Europe
8651,2022-01-09,1,9,2022,18646.0,41.0,France,Europe
13385,2022-01-09,1,9,2022,493.0,0.0,Ireland,Europe
19216,2022-01-09,1,9,2022,25.0,0.0,Malta,Europe
9657,2022-01-09,1,9,2022,30393.0,35.0,Germany,Europe
4721,2022-01-09,1,9,2022,1624.0,8.0,Czechia,Europe
25904,2022-01-09,1,9,2022,1281.0,1.0,Slovenia,Europe
1024,2022-01-09,1,9,2022,1646.0,6.0,Belgium,Europe
22127,2022-01-09,1,9,2022,2746.0,26.0,Poland,Europe
16297,2022-01-09,1,9,2022,17.0,0.0,Liechtenstein,Europe
24026,2022-01-09,1,9,2022,2630.0,19.0,Romania,Europe
20176,2022-01-09,1,9,2022,1171.0,2.0,Netherlands,Europe
14353,2022-01-09,1,9,2022,20498.0,68.0,Italy,Europe
21146,2022-01-09,1,9,2022,109.0,0.0,Norway,Europe
27788,2022-01-09,1,9,2022,742.0,15.0,Sweden,Europe
15328,2022-01-09,1,9,2022,805.0,1.0,Latvia,Europe
1992,2022-01-09,1,9,2022,747.0,3.0,Bulgaria,Europe
18241,2022-01-09,1,9,2022,124.0,0.0,Luxembourg,Europe
11622,2022-01-09,1,9,2022,0.0,0.0,Hungary,Europe
5707,2022-01-09,1,9,2022,792.0,11.0,Denmark,Europe
3880,2022-01-09,1,9,2022,1752.0,4.0,Cyprus,Europe
12586,2022-01-09,1,9,2022,0.0,0.0,Iceland,Europe
23054,2022-01-09,1,9,2022,2713.0,5.0,Portugal,Europe
10648,2022-01-09,1,9,2022,0.0,0.0,Greece,Europe
2954,2022-01-09,1,9,2022,921.0,10.0,Croatia,Europe
14323,2022-01-10,1,10,2022,33068.0,38.0,Italy,Europe
16267,2022-01-10,1,10,2022,48.0,0.0,Liechtenstein,Europe
18211,2022-01-10,1,10,2022,283.0,0.0,Luxembourg,Europe
22,2022-01-10,1,10,2022,10344.0,4.0,Austria,Europe
24911,2022-01-10,1,10,2022,411.0,2.0,Slovakia,Europe
19186,2022-01-10,1,10,2022,18.0,0.0,Malta,Europe
25874,2022-01-10,1,10,2022,926.0,3.0,Slovenia,Europe
8621,2022-01-10,1,10,2022,46596.0,17.0,France,Europe
4691,2022-01-10,1,10,2022,665.0,14.0,Czechia,Europe
11592,2022-01-10,1,10,2022,0.0,0.0,Hungary,Europe
23996,2022-01-10,1,10,2022,936.0,6.0,Romania,Europe
27758,2022-01-10,1,10,2022,309.0,8.0,Sweden,Europe
1962,2022-01-10,1,10,2022,298.0,4.0,Bulgaria,Europe
12559,2022-01-10,1,10,2022,0.0,0.0,Iceland,Europe
20146,2022-01-10,1,10,2022,2801.0,4.0,Netherlands,Europe
10618,2022-01-10,1,10,2022,0.0,0.0,Greece,Europe
17215,2022-01-10,1,10,2022,70.0,2.0,Lithuania,Europe
22097,2022-01-10,1,10,2022,2867.0,29.0,Poland,Europe
6625,2022-01-10,1,10,2022,108.0,0.0,Estonia,Europe
994,2022-01-10,1,10,2022,1426.0,4.0,Belgium,Europe
9627,2022-01-10,1,10,2022,20703.0,23.0,Germany,Europe
7593,2022-01-10,1,10,2022,597.0,8.0,Finland,Europe
21116,2022-01-10,1,10,2022,28.0,0.0,Norway,Europe
13355,2022-01-10,1,10,2022,304.0,0.0,Ireland,Europe
2924,2022-01-10,1,10,2022,881.0,4.0,Croatia,Europe
15298,2022-01-10,1,10,2022,1166.0,4.0,Latvia,Europe
22358,2022-01-13,13,1,2022,16874.0,481.0,Poland,Europe
12807,2022-01-13,13,1,2022,3731.0,0.0,Iceland,Europe
11853,2022-01-13,13,1,2022,9216.0,81.0,Hungary,Europe
8882,2022-01-13,13,1,2022,305322.0,225.0,France,Europe
13616,2022-01-13,13,1,2022,18904.0,0.0,Ireland,Europe
9888,2022-01-13,13,1,2022,84088.0,110.0,Germany,Europe
15559,2022-01-13,13,1,2022,2566.0,10.0,Latvia,Europe
25172,2022-01-13,13,1,2022,2463.0,60.0,Slovakia,Europe
4952,2022-01-13,13,1,2022,11696.0,34.0,Czechia,Europe
7854,2022-01-13,13,1,2022,8675.0,20.0,Finland,Europe
3991,2022-01-13,13,1,2022,3103.0,3.0,Cyprus,Europe
19447,2022-01-13,13,1,2022,462.0,4.0,Malta,Europe
5914,2022-01-13,13,1,2022,25751.0,15.0,Denmark,Europe
28019,2022-01-13,13,1,2022,26071.0,20.0,Sweden,Europe
2223,2022-01-13,13,1,2022,7034.0,77.0,Bulgaria,Europe
27003,2022-01-13,13,1,2022,118589.0,198.0,Spain,Europe
20407,2022-01-13,13,1,2022,33144.0,13.0,Netherlands,Europe
18472,2022-01-13,13,1,2022,2109.0,3.0,Luxembourg,Europe
283,2022-01-13,13,1,2022,16904.0,9.0,Austria,Europe
3185,2022-01-13,13,1,2022,9157.0,23.0,Croatia,Europe
17476,2022-01-13,13,1,2022,4556.0,13.0,Lithuania,Europe
6886,2022-01-13,13,1,2022,2102.0,4.0,Estonia,Europe
24226,2022-01-13,13,1,2022,9785.0,36.0,Romania,Europe
21377,2022-01-13,13,1,2022,10884.0,9.0,Norway,Europe
1255,2022-01-13,13,1,2022,30114.0,22.0,Belgium,Europe
23285,2022-01-13,13,1,2022,43349.0,35.0,Portugal,Europe
14584,2022-01-13,13,1,2022,184577.0,316.0,Italy,Europe
26135,2022-01-13,13,1,2022,6941.0,7.0,Slovenia,Europe
10879,2022-01-13,13,1,2022,20409.0,95.0,Greece,Europe
16528,2022-01-13,13,1,2022,55.0,0.0,Liechtenstein,Europe
7853,2022-01-14,14,1,2022,8674.0,24.0,Finland,Europe
3990,2022-01-14,14,1,2022,3042.0,0.0,Cyprus,Europe
16527,2022-01-14,14,1,2022,183.0,,Liechtenstein,Europe
19446,2022-01-14,14,1,2022,516.0,1.0,Malta,Europe
282,2022-01-14,14,1,2022,17000.0,12.0,Austria,Europe
15558,2022-01-14,14,1,2022,2628.0,12.0,Latvia,Europe
28018,2022-01-14,14,1,2022,26187.0,30.0,Sweden,Europe
2222,2022-01-14,14,1,2022,6863.0,84.0,Bulgaria,Europe
21376,2022-01-14,14,1,2022,11350.0,0.0,Norway,Europe
9887,2022-01-14,14,1,2022,80793.0,108.0,Germany,Europe
24225,2022-01-14,14,1,2022,9884.0,30.0,Romania,Europe
10878,2022-01-14,14,1,2022,19772.0,77.0,Greece,Europe
6885,2022-01-14,14,1,2022,2242.0,3.0,Estonia,Europe
17475,2022-01-14,14,1,2022,4747.0,20.0,Lithuania,Europe
13615,2022-01-14,14,1,2022,17065.0,0.0,Ireland,Europe
18471,2022-01-14,14,1,2022,2275.0,0.0,Luxembourg,Europe
20406,2022-01-14,14,1,2022,35195.0,16.0,Netherlands,Europe
14583,2022-01-14,14,1,2022,200869.0,360.0,Italy,Europe
11852,2022-01-14,14,1,2022,8921.0,73.0,Hungary,Europe
12806,2022-01-14,14,1,2022,1206.0,2.0,Iceland,Europe
5913,2022-01-14,14,1,2022,23614.0,13.0,Denmark,Europe
26134,2022-01-14,14,1,2022,7604.0,6.0,Slovenia,Europe
1254,2022-01-14,14,1,2022,31860.0,17.0,Belgium,Europe
8881,2022-01-14,14,1,2022,329371.0,191.0,France,Europe
23284,2022-01-14,14,1,2022,42197.0,34.0,Portugal,Europe
25171,2022-01-14,14,1,2022,2660.0,64.0,Slovakia,Europe
3184,2022-01-14,14,1,2022,8555.0,32.0,Croatia,Europe
22357,2022-01-14,14,1,2022,16049.0,422.0,Poland,Europe
4951,2022-01-14,14,1,2022,13233.0,33.0,Czechia,Europe
27002,2022-01-14,14,1,2022,106601.0,202.0,Spain,Europe
28017,2022-01-15,15,1,2022,25787.0,23.0,Sweden,Europe
5912,2022-01-15,15,1,2022,25034.0,9.0,Denmark,Europe
14582,2022-01-15,15,1,2022,192936.0,308.0,Italy,Europe
8880,2022-01-15,15,1,2022,324580.0,148.0,France,Europe
12805,2022-01-15,15,1,2022,0.0,,Iceland,Europe
17474,2022-01-15,15,1,2022,4104.0,14.0,Lithuania,Europe
24224,2022-01-15,15,1,2022,10062.0,32.0,Romania,Europe
6884,2022-01-15,15,1,2022,2412.0,6.0,Estonia,Europe
10877,2022-01-15,15,1,2022,17447.0,79.0,Greece,Europe
21375,2022-01-15,15,1,2022,7748.0,0.0,Norway,Europe
3183,2022-01-15,15,1,2022,8958.0,35.0,Croatia,Europe
26133,2022-01-15,15,1,2022,6022.0,5.0,Slovenia,Europe
18470,2022-01-15,15,1,2022,1607.0,1.0,Luxembourg,Europe
25170,2022-01-15,15,1,2022,3621.0,48.0,Slovakia,Europe
13614,2022-01-15,15,1,2022,14555.0,0.0,Ireland,Europe
20405,2022-01-15,15,1,2022,31624.0,6.0,Netherlands,Europe
16526,2022-01-15,15,1,2022,48.0,,Liechtenstein,Europe
281,2022-01-15,15,1,2022,14814.0,8.0,Austria,Europe
9886,2022-01-15,15,1,2022,57171.0,83.0,Germany,Europe
27001,2022-01-15,15,1,2022,109310.0,185.0,Spain,Europe
4950,2022-01-15,15,1,2022,9294.0,26.0,Czechia,Europe
2221,2022-01-15,15,1,2022,4389.0,80.0,Bulgaria,Europe
23283,2022-01-15,15,1,2022,33786.0,36.0,Portugal,Europe
15557,2022-01-15,15,1,2022,3065.0,14.0,Latvia,Europe
7852,2022-01-15,15,1,2022,5871.0,19.0,Finland,Europe
1253,2022-01-15,15,1,2022,21185.0,14.0,Belgium,Europe
22356,2022-01-15,15,1,2022,16893.0,429.0,Poland,Europe
19445,2022-01-15,15,1,2022,503.0,3.0,Malta,Europe
3989,2022-01-15,15,1,2022,2351.0,3.0,Cyprus,Europe
11851,2022-01-15,15,1,2022,0.0,0.0,Hungary,Europe
28016,2022-01-16,16,1,2022,22075.0,36.0,Sweden,Europe
7851,2022-01-16,16,1,2022,6508.0,20.0,Finland,Europe
3182,2022-01-16,16,1,2022,5732.0,45.0,Croatia,Europe
23282,2022-01-16,16,1,2022,22763.0,35.0,Portugal,Europe
22355,2022-01-16,16,1,2022,14661.0,35.0,Poland,Europe
280,2022-01-16,16,1,2022,16090.0,11.0,Austria,Europe
13613,2022-01-16,16,1,2022,10753.0,0.0,Ireland,Europe
20404,2022-01-16,16,1,2022,35778.0,6.0,Netherlands,Europe
1252,2022-01-16,16,1,2022,15000.0,20.0,Belgium,Europe
25169,2022-01-16,16,1,2022,1704.0,52.0,Slovakia,Europe
4949,2022-01-16,16,1,2022,7246.0,29.0,Czechia,Europe
26132,2022-01-16,16,1,2022,4979.0,2.0,Slovenia,Europe
16525,2022-01-16,16,1,2022,64.0,1.0,Liechtenstein,Europe
21374,2022-01-16,16,1,2022,8643.0,0.0,Norway,Europe
18469,2022-01-16,16,1,2022,546.0,2.0,Luxembourg,Europe
10876,2022-01-16,16,1,2022,10783.0,96.0,Greece,Europe
12804,2022-01-16,16,1,2022,0.0,,Iceland,Europe
3988,2022-01-16,16,1,2022,1971.0,6.0,Cyprus,Europe
11850,2022-01-16,16,1,2022,0.0,0.0,Hungary,Europe
24223,2022-01-16,16,1,2022,7595.0,28.0,Romania,Europe
14581,2022-01-16,16,1,2022,157465.0,248.0,Italy,Europe
9885,2022-01-16,16,1,2022,35628.0,52.0,Germany,Europe
8879,2022-01-16,16,1,2022,278129.0,98.0,France,Europe
27000,2022-01-16,16,1,2022,100899.0,223.0,Spain,Europe
19444,2022-01-16,16,1,2022,301.0,2.0,Malta,Europe
15556,2022-01-16,16,1,2022,2140.0,4.0,Latvia,Europe
2220,2022-01-16,16,1,2022,2379.0,40.0,Bulgaria,Europe
5911,2022-01-16,16,1,2022,26169.0,18.0,Denmark,Europe
17473,2022-01-16,16,1,2022,3160.0,11.0,Lithuania,Europe
6883,2022-01-16,16,1,2022,2121.0,3.0,Estonia,Europe
9884,2022-01-17,17,1,2022,82785.0,146.0,Germany,Europe
25168,2022-01-17,17,1,2022,5239.0,46.0,Slovakia,Europe
14580,2022-01-17,17,1,2022,83387.0,287.0,Italy,Europe
19443,2022-01-17,17,1,2022,288.0,0.0,Malta,Europe
4948,2022-01-17,17,1,2022,20315.0,28.0,Czechia,Europe
1251,2022-01-17,17,1,2022,62740.0,32.0,Belgium,Europe
3181,2022-01-17,17,1,2022,1397.0,39.0,Croatia,Europe
13612,2022-01-17,17,1,2022,6329.0,0.0,Ireland,Europe
279,2022-01-17,17,1,2022,18285.0,8.0,Austria,Europe
7850,2022-01-17,17,1,2022,10984.0,26.0,Finland,Europe
3987,2022-01-17,17,1,2022,2918.0,3.0,Cyprus,Europe
18468,2022-01-17,17,1,2022,1325.0,2.0,Luxembourg,Europe
2219,2022-01-17,17,1,2022,9996.0,44.0,Bulgaria,Europe
28015,2022-01-17,17,1,2022,24196.0,35.0,Sweden,Europe
20403,2022-01-17,17,1,2022,41768.0,3.0,Netherlands,Europe
10875,2022-01-17,17,1,2022,18834.0,103.0,Greece,Europe
5910,2022-01-17,17,1,2022,28780.0,11.0,Denmark,Europe
22354,2022-01-17,17,1,2022,10446.0,4.0,Poland,Europe
26131,2022-01-17,17,1,2022,8695.0,7.0,Slovenia,Europe
12803,2022-01-17,17,1,2022,3508.0,1.0,Iceland,Europe
17472,2022-01-17,17,1,2022,5449.0,15.0,Lithuania,Europe
26999,2022-01-17,17,1,2022,148605.0,227.0,Spain,Europe
24222,2022-01-17,17,1,2022,8118.0,17.0,Romania,Europe
16524,2022-01-17,17,1,2022,75.0,0.0,Liechtenstein,Europe
21373,2022-01-17,17,1,2022,20821.0,1.0,Norway,Europe
11849,2022-01-17,17,1,2022,21219.0,270.0,Hungary,Europe
23281,2022-01-17,17,1,2022,47070.0,41.0,Portugal,Europe
15555,2022-01-17,17,1,2022,1560.0,4.0,Latvia,Europe
8878,2022-01-17,17,1,2022,102144.0,296.0,France,Europe
6882,2022-01-17,17,1,2022,2311.0,5.0,Estonia,Europe
22353,2022-01-18,18,1,2022,19648.0,377.0,Poland,Europe
11848,2022-01-18,18,1,2022,6851.0,94.0,Hungary,Europe
26130,2022-01-18,18,1,2022,12302.0,10.0,Slovenia,Europe
13611,2022-01-18,18,1,2022,5767.0,0.0,Ireland,Europe
278,2022-01-18,18,1,2022,28085.0,8.0,Austria,Europe
3986,2022-01-18,18,1,2022,2200.0,5.0,Cyprus,Europe
9883,2022-01-18,18,1,2022,126717.0,130.0,Germany,Europe
24221,2022-01-18,18,1,2022,16760.0,70.0,Romania,Europe
28014,2022-01-18,18,1,2022,39299.0,32.0,Sweden,Europe
7849,2022-01-18,18,1,2022,9714.0,14.0,Finland,Europe
12802,2022-01-18,18,1,2022,1490.0,0.0,Iceland,Europe
2218,2022-01-18,18,1,2022,11181.0,161.0,Bulgaria,Europe
4947,2022-01-18,18,1,2022,28504.0,26.0,Czechia,Europe
16523,2022-01-18,18,1,2022,148.0,0.0,Liechtenstein,Europe
18467,2022-01-18,18,1,2022,2560.0,1.0,Luxembourg,Europe
14579,2022-01-18,18,1,2022,228123.0,434.0,Italy,Europe
25167,2022-01-18,18,1,2022,7248.0,61.0,Slovakia,Europe
10874,2022-01-18,18,1,2022,23691.0,110.0,Greece,Europe
15554,2022-01-18,18,1,2022,3706.0,8.0,Latvia,Europe
1250,2022-01-18,18,1,2022,60744.0,28.0,Belgium,Europe
21372,2022-01-18,18,1,2022,18541.0,1.0,Norway,Europe
8877,2022-01-18,18,1,2022,464769.0,375.0,France,Europe
23280,2022-01-18,18,1,2022,56012.0,34.0,Portugal,Europe
17471,2022-01-18,18,1,2022,7145.0,12.0,Lithuania,Europe
6881,2022-01-18,18,1,2022,3186.0,3.0,Estonia,Europe
20402,2022-01-18,18,1,2022,31018.0,10.0,Netherlands,Europe
26998,2022-01-18,18,1,2022,141388.0,217.0,Spain,Europe
3180,2022-01-18,18,1,2022,7548.0,55.0,Croatia,Europe
19442,2022-01-18,18,1,2022,379.0,3.0,Malta,Europe
5909,2022-01-18,18,1,2022,33493.0,8.0,Denmark,Europe
2217,2022-01-19,19,1,2022,10160.0,91.0,Bulgaria,Europe
15553,2022-01-19,19,1,2022,5082.0,17.0,Latvia,Europe
24220,2022-01-19,19,1,2022,16610.0,58.0,Romania,Europe
11847,2022-01-19,19,1,2022,14890.0,85.0,Hungary,Europe
17470,2022-01-19,19,1,2022,8041.0,15.0,Lithuania,Europe
14578,2022-01-19,19,1,2022,200966.0,380.0,Italy,Europe
19441,2022-01-19,19,1,2022,342.0,5.0,Malta,Europe
26997,2022-01-19,19,1,2022,135357.0,239.0,Spain,Europe
7848,2022-01-19,19,1,2022,9132.0,16.0,Finland,Europe
28013,2022-01-19,19,1,2022,40620.0,33.0,Sweden,Europe
26129,2022-01-19,19,1,2022,10306.0,8.0,Slovenia,Europe
6880,2022-01-19,19,1,2022,3877.0,3.0,Estonia,Europe
20401,2022-01-19,19,1,2022,37982.0,10.0,Netherlands,Europe
277,2022-01-19,19,1,2022,25131.0,12.0,Austria,Europe
1249,2022-01-19,19,1,2022,60925.0,37.0,Belgium,Europe
18466,2022-01-19,19,1,2022,3073.0,0.0,Luxembourg,Europe
21371,2022-01-19,19,1,2022,18156.0,29.0,Norway,Europe
